
IPv6央视,#genre#
CCTV14-少儿,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15-音乐,http://60.12.183.46:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://60.12.183.46:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://60.12.183.46:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://60.12.183.46:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://60.12.183.46:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://60.12.183.46:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://60.12.183.46:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://60.12.183.46:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://60.12.183.46:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://60.12.183.46:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://60.12.183.46:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://60.12.183.46:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://60.12.183.46:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://60.12.183.46:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://60.12.183.46:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://60.12.183.46:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://60.12.183.46:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://60.12.183.46:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://60.12.183.46:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
河南联通,#genre#
CCTV-1-综合,http://171.8.245.118:808/hls/1/index.m3u8
CCTV-3-综艺,http://171.8.245.118:808/hls/3/index.m3u8
CCTV-2-经济,http://171.8.245.118:808/hls/2/index.m3u8
CCTV-5-体育,http://171.8.245.118:808/hls/5/index.m3u8
CCTV-6-电影,http://171.8.245.118:808/hls/6/index.m3u8
CCTV-7-农业,http://171.8.245.118:808/hls/7/index.m3u8
CCTV-8-电视剧,http://171.8.245.118:808/hls/8/index.m3u8
CCTV-9-记录,http://171.8.245.118:808/hls/9/index.m3u8
CCTV-10-科教,http://171.8.245.118:808/hls/10/index.m3u8
CCTV-11-戏曲,http://171.8.245.118:808/hls/11/index.m3u8
CCTV-12-法制,http://171.8.245.118:808/hls/12/index.m3u8
CCTV-13-新闻,http://171.8.245.118:808/hls/13/index.m3u8
CCTV-14-少儿,http://171.8.245.118:808/hls/14/index.m3u8
CCTV-15-音乐,http://171.8.245.118:808/hls/15/index.m3u8
河南卫视,http://171.8.245.118:808/hls/16/index.m3u8
湖南卫视,http://171.8.245.118:808/hls/17/index.m3u8
江苏卫视,http://171.8.245.118:808/hls/18/index.m3u8
浙江卫视,http://171.8.245.118:808/hls/19/index.m3u8
北京卫视,http://171.8.245.118:808/hls/20/index.m3u8
东方卫视,http://171.8.245.118:808/hls/21/index.m3u8
天津卫视,http://171.8.245.118:808/hls/22/index.m3u8
山东卫视,http://171.8.245.118:808/hls/23/index.m3u8
安徽卫视,http://171.8.245.118:808/hls/24/index.m3u8
深圳卫视,http://171.8.245.118:808/hls/25/index.m3u8
江西卫视,http://171.8.245.118:808/hls/26/index.m3u8
湖北卫视,http://171.8.245.118:808/hls/27/index.m3u8
四川卫视,http://171.8.245.118:808/hls/28/index.m3u8
黑龙江卫视,http://171.8.245.118:808/hls/29/index.m3u8
云南卫视,http://171.8.245.118:808/hls/30/index.m3u8
贵州卫视,http://171.8.245.118:808/hls/31/index.m3u8
辽宁卫视,http://171.8.245.118:808/hls/32/index.m3u8
东南卫视,http://171.8.245.118:808/hls/33/index.m3u8
重庆卫视,http://171.8.245.118:808/hls/34/index.m3u8
广东卫视,http://171.8.245.118:808/hls/35/index.m3u8
广西卫视,http://171.8.245.118:808/hls/36/index.m3u8
河北卫视,http://171.8.245.118:808/hls/37/index.m3u8
旅游卫视,http://171.8.245.118:808/hls/38/index.m3u8
吉林卫视,http://171.8.245.118:808/hls/39/index.m3u8
山西卫视,http://171.8.245.118:808/hls/40/index.m3u8
河北联通,#genre#
CCTV1综合,http://110.241.189.173:808/hls/1/index.m3u8
CCTV2财经,http://110.241.189.173:808/hls/2/index.m3u8
CCTV3综艺,http://110.241.189.173:808/hls/3/index.m3u8
CCTV4国际,http://110.241.189.173:808/hls/4/index.m3u8
CCTV5体育,http://110.241.189.173:808/hls/5/index.m3u8
CCTV6电影,http://110.241.189.173:808/hls/6/index.m3u8
CCTV7军事农业,http://110.241.189.173:808/hls/7/index.m3u8
CCTV8电视剧,http://110.241.189.173:808/hls/8/index.m3u8
CCTV9记录,http://110.241.189.173:808/hls/9/index.m3u8
CCTV10科教,http://110.241.189.173:808/hls/10/index.m3u8
CCTV11戏曲,http://110.241.189.173:808/hls/11/index.m3u8
CCTV12社会与法,http://110.241.189.173:808/hls/12/index.m3u8
CCTV13新闻,http://110.241.189.173:808/hls/13/index.m3u8
CCTV14少儿,http://110.241.189.173:808/hls/14/index.m3u8
CCTV15音乐,http://110.241.189.173:808/hls/15/index.m3u8
CCTV16外语,http://110.241.189.173:808/hls/16/index.m3u8
CCTV5+体育,http://110.241.189.173:808/hls/17/index.m3u8
河北卫视,http://110.241.189.173:808/hls/18/index.m3u8
湖南卫视,http://110.241.189.173:808/hls/19/index.m3u8
江苏卫视,http://110.241.189.173:808/hls/20/index.m3u8
北京卫视,http://110.241.189.173:808/hls/21/index.m3u8
天津卫视,http://110.241.189.173:808/hls/22/index.m3u8
深圳卫视,http://110.241.189.173:808/hls/23/index.m3u8
山东卫视,http://110.241.189.173:808/hls/24/index.m3u8
广东卫视,http://110.241.189.173:808/hls/25/index.m3u8
浙江卫视,http://110.241.189.173:808/hls/26/index.m3u8
黑龙江卫视,http://110.241.189.173:808/hls/27/index.m3u8
辽宁卫视,http://110.241.189.173:808/hls/28/index.m3u8
安徽卫视,http://110.241.189.173:808/hls/29/index.m3u8
湖北卫视,http://110.241.189.173:808/hls/30/index.m3u8
四川卫视,http://110.241.189.173:808/hls/31/index.m3u8
东方卫视,http://110.241.189.173:808/hls/32/index.m3u8
重庆卫视,http://110.241.189.173:808/hls/33/index.m3u8
东南卫视,http://110.241.189.173:808/hls/34/index.m3u8
广西卫视,http://110.241.189.173:808/hls/35/index.m3u8
吉林卫视,http://110.241.189.173:808/hls/36/index.m3u8
陕西卫视,http://110.241.189.173:808/hls/37/index.m3u8
山西卫视,http://110.241.189.173:808/hls/38/index.m3u8
内蒙古卫视,http://110.241.189.173:808/hls/39/index.m3u8
青海卫视,http://110.241.189.173:808/hls/40/index.m3u8
宁夏卫视,http://110.241.189.173:808/hls/41/index.m3u8
西藏卫视,http://110.241.189.173:808/hls/42/index.m3u8
新疆卫视,http://110.241.189.173:808/hls/43/index.m3u8
甘肃卫视,http://110.241.189.173:808/hls/44/index.m3u8
旅游卫视,http://110.241.189.173:808/hls/45/index.m3u8
卡酷少儿,http://110.241.189.173:808/hls/46/index.m3u8
云南卫视,http://110.241.189.173:808/hls/47/index.m3u8
河南卫视,http://110.241.189.173:808/hls/48/index.m3u8
贵州卫视,http://110.241.189.173:808/hls/49/index.m3u8
金鹰卡通,http://110.241.189.173:808/hls/50/index.m3u8
足球频道,http://110.241.189.173:808/hls/55/index.m3u8
怀旧剧场,http://110.241.189.173:808/hls/56/index.m3u8
风云剧场,http://110.241.189.173:808/hls/57/index.m3u8
河北经济,http://110.241.189.173:808/hls/58/index.m3u8
河北都市,http://110.241.189.173:808/hls/59/index.m3u8
河北影视,http://110.241.189.173:808/hls/60/index.m3u8
河北少儿,http://110.241.189.173:808/hls/61/index.m3u8
河北公共,http://110.241.189.173:808/hls/62/index.m3u8
河北农民,http://110.241.189.173:808/hls/63/index.m3u8
重庆联通,#genre#
CCTV-1,http://27.11.52.60:8003/udp/225.0.4.74:7980
CCTV-2,http://27.11.52.60:8003/udp/225.0.4.132:7980
CCTV-3,http://27.11.52.60:8003/udp/225.0.4.142:7980
CCTV-4,http://27.11.52.60:8003/udp/225.0.4.176:7980
CCTV-5,http://27.11.52.60:8003/udp/225.0.4.143:7980
CCTV5+,http://27.11.52.60:8003/udp/225.0.4.73:7980
CCTV-6,http://27.11.52.60:8003/udp/225.0.4.144:7980
CCTV-7,http://27.11.52.60:8003/udp/225.0.4.127:7980
CCTV-8,http://27.11.52.60:8003/udp/225.0.4.137:7980
CCTV-9,http://27.11.52.60:8003/udp/225.0.4.131:7980
CCTV-10,http://27.11.52.60:8003/udp/225.0.4.130:7980
CCTV-11,http://27.11.52.60:8003/udp/225.0.4.218:7980
CCTV-12,http://27.11.52.60:8003/udp/225.0.4.129:7980
CCTV-13,http://27.11.52.60:8003/udp/225.0.4.219:7980
CCTV-14,http://27.11.52.60:8003/udp/225.0.4.128:7980
CCTV-15,http://27.11.52.60:8003/udp/225.0.4.220:7980
CCTV-17,http://27.11.52.60:8003/udp/225.0.4.179:7980
CGTN,http://27.11.52.60:8003/udp/225.0.4.12:7980
北京卫视,http://27.11.52.60:8003/udp/225.0.4.78:7980
东方卫视,http://27.11.52.60:8003/udp/225.0.4.80:7980
浙江卫视,http://27.11.52.60:8003/udp/225.0.4.81:7980
江苏卫视,http://27.11.52.60:8003/udp/225.0.4.79:7980
湖南卫视,http://27.11.52.60:8003/udp/225.0.4.75:7980
广东卫视,http://27.11.52.60:8003/udp/225.0.4.84:7980
深圳卫视,http://27.11.52.60:8003/udp/225.0.4.202:7980
安徽卫视,http://27.11.52.60:8003/udp/225.0.4.133:7980
天津卫视,http://27.11.52.60:8003/udp/225.0.4.82:7980
辽宁卫视,http://27.11.52.60:8003/udp/225.0.4.98:7980
河北卫视,http://27.11.52.60:8003/udp/225.0.4.174:7980
贵州卫视,http://27.11.52.60:8003/udp/225.0.4.175:7980
山东卫视,http://27.11.52.60:8003/udp/225.0.4.199:7980
东南卫视,http://27.11.52.60:8003/udp/225.0.4.200:7980
黑龙江卫,http://27.11.52.60:8003/udp/225.0.4.201:7980
江西卫视,http://27.11.52.60:8003/udp/225.0.4.203:7980
四川卫视,http://27.11.52.60:8003/udp/225.0.4.204:7980
重庆卫视,http://27.11.52.60:8003/udp/225.0.4.187:7980
重庆新闻HD,http://27.11.52.60:8003/udp/225.0.4.188:7980
重庆社会HD,http://27.11.52.60:8003/udp/225.0.4.190:7980
重庆少儿HD,http://27.11.52.60:8003/udp/225.0.4.191:7980
重庆影视HD,http://27.11.52.60:8003/udp/225.0.4.192:7980
重庆科教HD,http://27.11.52.60:8003/udp/225.0.4.193:7980
重庆娱乐HD,http://27.11.52.60:8003/udp/225.0.4.194:7980
重庆汽摩HD,http://27.11.52.60:8003/udp/225.0.4.195:7980
重庆时尚HD,http://27.11.52.60:8003/udp/225.0.4.196:7980
重庆农村HD,http://27.11.52.60:8003/udp/225.0.4.189:7980
CQTV移动HD,http://27.11.52.60:8003/udp/225.0.4.215:7980
时尚购物HD,http://27.11.52.60:8003/udp/225.0.4.198:7980
纪实HD,http://27.11.52.60:8003/udp/225.0.4.99:7980
CQTV新闻,http://27.11.52.60:8003/udp/225.0.4.59:7980
CQTV汽摩,http://27.11.52.60:8003/udp/225.0.4.61:7980
CQTV影视,http://27.11.52.60:8003/udp/225.0.4.62:7980
CQTV科教,http://27.11.52.60:8003/udp/225.0.4.63:7980
CQTV社会,http://27.11.52.60:8003/udp/225.0.4.64:7980
CQTV娱乐,http://27.11.52.60:8003/udp/225.0.4.65:7980
CQTV移动,http://27.11.52.60:8003/udp/225.0.4.68:7980
CQTV时尚,http://27.11.52.60:8003/udp/225.0.4.69:7980
CQTV农村,http://27.11.52.60:8003/udp/225.0.4.70:7980
CQTV少儿,http://27.11.52.60:8003/udp/225.0.4.71:7980
爱生活,http://27.11.52.60:8003/udp/225.0.4.164:7980
IPTV小品,http://27.11.52.60:8003/udp/225.0.4.56:7980
IPTV野外,http://27.11.52.60:8003/udp/225.0.4.57:7980
IPTV3+,http://27.11.52.60:8003/udp/225.0.4.51:7980
IPTV5+,http://27.11.52.60:8003/udp/225.0.4.53:7980
IPTV6+,http://27.11.52.60:8003/udp/225.0.4.50:7980
IPTV8+,http://27.11.52.60:8003/udp/225.0.4.54:7980
经典电影,http://27.11.52.60:8003/udp/225.0.4.48:7980
解密,http://27.11.52.60:8003/udp/225.0.4.153:7980
全纪实,http://27.11.52.60:8003/udp/225.0.4.113:7980
纪实HD,http://27.11.52.60:8003/udp/225.0.4.99:7980
地理,http://27.11.52.60:8003/udp/225.0.4.149:7980
古装剧场,http://27.11.52.60:8003/udp/225.0.4.147:7980
武侠剧场,http://27.11.52.60:8003/udp/225.0.4.168:7980
军旅剧场,http://27.11.52.60:8003/udp/225.0.4.146:7980
喜剧影院,http://27.11.52.60:8003/udp/225.0.4.169:7980
动作影院,http://27.11.52.60:8003/udp/225.0.4.170:7980
家庭影院,http://27.11.52.60:8003/udp/225.0.4.171:7980
星影,http://27.11.52.60:8003/udp/225.0.4.172:7980
湖南联通,#genre#
CCTV01高清,http://iptvcyp.top:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV02标清,http://iptvcyp.top:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV03高清,http://iptvcyp.top:9901/tsfile/live/faacts/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV04标清,http://iptvcyp.top:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV05标清,http://iptvcyp.top:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV05高清,http://iptvcyp.top:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV06高清,http://iptvcyp.top:9901/tsfile/live/faacts/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV07标清,http://iptvcyp.top:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV08高清,http://iptvcyp.top:9901/tsfile/live/faacts/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV09高清,http://iptvcyp.top:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10标清,http://iptvcyp.top:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11标清,http://iptvcyp.top:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12标清,http://iptvcyp.top:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13标清,http://iptvcyp.top:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14标清,http://iptvcyp.top:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15标清,http://iptvcyp.top:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16标清,http://iptvcyp.top:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17标清,http://iptvcyp.top:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影高清,http://iptvcyp.top:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院高清,http://iptvcyp.top:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
高清电影高清,http://iptvcyp.top:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视高清,http://iptvcyp.top:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视标清,http://iptvcyp.top:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视标清,http://iptvcyp.top:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视标清,http://iptvcyp.top:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视标清,http://iptvcyp.top:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视标清,http://iptvcyp.top:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视标清,http://iptvcyp.top:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视标清,http://iptvcyp.top:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视标清,http://iptvcyp.top:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视标清,http://iptvcyp.top:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视标清,http://iptvcyp.top:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视标清,http://iptvcyp.top:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视标清,http://iptvcyp.top:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江视标清,http://iptvcyp.top:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视标清,http://iptvcyp.top:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视标清,http://iptvcyp.top:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育标清,http://iptvcyp.top:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视标清,http://iptvcyp.top:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳新闻标清,http://iptvcyp.top:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳公共标清,http://iptvcyp.top:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳电视高清,http://iptvcyp.top:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐高清,http://iptvcyp.top:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视高清,http://iptvcyp.top:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影高清,http://iptvcyp.top:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市高清,http://iptvcyp.top:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际高清,http://iptvcyp.top:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影高清,http://iptvcyp.top:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市高清,http://iptvcyp.top:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐高清,http://iptvcyp.top:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视标清,http://iptvcyp.top:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育标清,http://iptvcyp.top:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共标清,http://iptvcyp.top:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实标清,http://iptvcyp.top:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实高清,http://iptvcyp.top:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
天元围棋高清,http://iptvcyp.top:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
中国气象标清,http://iptvcyp.top:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
四海钓鱼标清,http://iptvcyp.top:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
家有购物标清,http://iptvcyp.top:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
茶道频道标清,http://iptvcyp.top:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育标清,http://iptvcyp.top:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
故事频道标清,http://iptvcyp.top:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
政法频道标清,http://iptvcyp.top:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通标清,http://iptvcyp.top:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通标清,http://iptvcyp.top:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动标清,http://iptvcyp.top:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通标清,http://iptvcyp.top:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画标清,http://iptvcyp.top:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙联通,#genre#
CCTV01,http://1.24.190.98:10080/hls/1/index.m3u8
CCTV02,http://1.24.190.98:10080/hls/2/index.m3u8
CCTV03,http://1.24.190.98:10080/hls/3/index.m3u8
CCTV04,http://1.24.190.98:10080/hls/4/index.m3u8
CCTV05,http://1.24.190.98:10080/hls/5/index.m3u8
CCTV5+,http://1.24.190.98:10080/hls/16/index.m3u8
CCTV06,http://1.24.190.98:10080/hls/6/index.m3u8
CCTV07,http://1.24.190.98:10080/hls/7/index.m3u8
CCTV08,http://1.24.190.98:10080/hls/8/index.m3u8
CCTV09,http://1.24.190.98:10080/hls/9/index.m3u8
CCTV10,http://1.24.190.98:10080/hls/10/index.m3u8
CCTV11,http://1.24.190.98:10080/hls/11/index.m3u8
CCTV12,http://1.24.190.98:10080/hls/12/index.m3u8
CCTV13,http://1.24.190.98:10080/hls/13/index.m3u8
CCTV14,http://1.24.190.98:10080/hls/14/index.m3u8
CCTV15,http://1.24.190.98:10080/hls/15/index.m3u8
北京卫视,http://1.24.190.98:10080/hls/68/index.m3u8
东方卫视,http://1.24.190.98:10080/hls/66/index.m3u8
江苏卫视,http://1.24.190.98:10080/hls/61/index.m3u8
湖南卫视,http://1.24.190.98:10080/hls/60/index.m3u8
深圳卫视,http://1.24.190.98:10080/hls/76/index.m3u8
广东卫视,http://1.24.190.98:10080/hls/79/index.m3u8
湖北卫视,http://1.24.190.98:10080/hls/65/index.m3u8
天津卫视,http://1.24.190.98:10080/hls/69/index.m3u8
河北卫视,http://1.24.190.98:10080/hls/78/index.m3u8
贵州卫视,http://1.24.190.98:10080/hls/91/index.m3u8
黑龙江视,http://1.24.190.98:10080/hls/70/index.m3u8
辽宁卫视,http://1.24.190.98:10080/hls/72/index.m3u8
山东卫视,http://1.24.190.98:10080/hls/83/index.m3u8
安徽卫视,http://1.24.190.98:10080/hls/85/index.m3u8
四川卫视,http://1.24.190.98:10080/hls/86/index.m3u8
海南卫视,http://1.24.190.98:10080/hls/99/index.m3u8
内蒙古卫视,http://1.24.190.98:10080/hls/31/index.m3u8
东南卫视,http://1.24.190.98:10080/hls/88/index.m3u8
兵团卫视,http://1.24.190.98:10080/hls/89/index.m3u8
广西卫视,http://1.24.190.98:10080/hls/90/index.m3u8
云南卫视,http://1.24.190.98:10080/hls/92/index.m3u8
宁夏卫视,http://1.24.190.98:10080/hls/93/index.m3u8
吉林卫视,http://1.24.190.98:10080/hls/71/index.m3u8
青海卫视,http://1.24.190.98:10080/hls/96/index.m3u8
卡酷动画,http://1.24.190.98:10080/hls/50/index.m3u8
金鹰卡通,http://1.24.190.98:10080/hls/51/index.m3u8
动漫秀场,http://1.24.190.98:10080/hls/39/index.m3u8
金鹰纪实,http://1.24.190.98:10080/hls/118/index.m3u8
游戏风云,http://1.24.190.98:10080/hls/119/index.m3u8
新闻综合,http://1.24.190.98:10080/hls/32/index.m3u8
文体娱乐,http://1.24.190.98:10080/hls/33/index.m3u8
经济生活,http://1.24.190.98:10080/hls/34/index.m3u8
农牧频道,http://1.24.190.98:10080/hls/35/index.m3u8
蒙语频道,http://1.24.190.98:10080/hls/40/index.m3u8
